name,VERY_POSITIVE,POSITIVE,NEUTRAL,NEGATIVE,VERY_NEGATIVE
A12X2J7AVZ04IQ-B0010X73ZG.html,0,4,0,4,1
A12X2J7AVZ04IQ-B00112S8RS.html,0,7,0,2,0
A12X2J7AVZ04IQ-B0011EBDE6.html,1,3,1,5,1
A12X2J7AVZ04IQ-B0011NVCO8.html,0,8,1,1,0
A12X2J7AVZ04IQ-B0012FHGCW.html,2,6,2,4,0
A12X2J7AVZ04IQ-B0013FXWU6.html,1,6,1,4,0
A12X2J7AVZ04IQ-B0014B8KSI.html,1,1,2,5,0
A12X2J7AVZ04IQ-B0014CQNTK.html,2,4,1,1,0
A12X2J7AVZ04IQ-B0016JODPW.html,0,7,0,2,0
A12X2J7AVZ04IQ-B0016OLC5Q.html,2,6,2,4,0
A12X2J7AVZ04IQ-B0016Q2D66.html,2,2,2,3,0
A12X2J7AVZ04IQ-B0016RDEH2.html,3,3,0,4,1
A12X2J7AVZ04IQ-B001A4LYN2.html,1,6,1,4,0
A12X2J7AVZ04IQ-B001EBLX5K.html,1,5,0,6,0
A12X2J7AVZ04IQ-B001EBYM80.html,2,6,1,4,1
A12X2J7AVZ04IQ-B001EBYM8U.html,2,6,0,3,1
A12X2J7AVZ04IQ-B001EC2IYE.html,0,5,0,3,0
A12X2J7AVZ04IQ-B001FZ9AAU.html,1,4,1,2,1
A12X2J7AVZ04IQ-B001K2KM8W.html,3,3,0,4,1
A12X2J7AVZ04IQ-B001KZG99A.html,1,4,1,2,1
A12X2J7AVZ04IQ-B001N4RORE.html,0,9,0,3,0
A12X2J7AVZ04IQ-B001NKI60W.html,0,9,0,3,0
A12X2J7AVZ04IQ-B001OIXU0O.html,0,9,0,3,0
A12X2J7AVZ04IQ-B001OKKRVM.html,2,3,3,3,0
A12X2J7AVZ04IQ-B001P9KR94.html,1,9,1,3,0
A12X2J7AVZ04IQ-B001Q94TQ0.html,0,4,2,7,2
A12X2J7AVZ04IQ-B001QH32CE.html,3,4,1,5,0
A12X2J7AVZ04IQ-B001QOGYAY.html,3,8,1,4,0
A12X2J7AVZ04IQ-B001RU311W.html,1,3,2,5,0
A12X2J7AVZ04IQ-B001UV4XEM.html,1,2,0,3,1
A12X2J7AVZ04IQ-B001UV4XEW.html,1,2,0,3,1
A12X2J7AVZ04IQ-B001VPJZ1I.html,2,2,1,3,0
A12X2J7AVZ04IQ-B001VPJZPO.html,0,9,1,1,0
A12X2J7AVZ04IQ-B001YV502C.html,4,4,1,5,0
A12X2J7AVZ04IQ-B0026JI1SG.html,0,5,0,3,0
A12X2J7AVZ04IQ-B0028OA3EO.html,6,10,1,1,1
A12X2J7AVZ04IQ-B0028OA3EY.html,6,10,1,1,1
A12X2J7AVZ04IQ-B002G1K82Q.html,1,9,1,3,0
A12X2J7AVZ04IQ-B002KGREJC.html,2,4,1,1,0
A12X2J7AVZ04IQ-B002KGREJM.html,1,7,1,3,0
A12X2J7AVZ04IQ-B002KGREJW.html,1,11,1,4,0
A12X2J7AVZ04IQ-B002LMOCDQ.html,0,9,0,3,0
A12X2J7AVZ04IQ-B002RILM00.html,0,1,0,5,1
A12X2J7AVZ04IQ-B002YCVX5S.html,3,8,4,4,0
A12X2J7AVZ04IQ-B002ZG97XI.html,0,2,1,2,1
A12X2J7AVZ04IQ-B002ZG97XS.html,0,2,1,2,1
A12X2J7AVZ04IQ-B002ZG9846.html,0,1,0,3,1
A12X2J7AVZ04IQ-B0030MM68O.html,1,9,2,3,0
A12X2J7AVZ04IQ-B003EYVXUU.html,1,6,2,6,1
A12X2J7AVZ04IQ-B003HARV4S.html,3,4,0,1,0
A12X2J7AVZ04IQ-B003IBEH02.html,3,8,1,4,0
A12X2J7AVZ04IQ-B003OEKOFK.html,0,2,1,2,1
A12X2J7AVZ04IQ-B003PAXONC.html,1,7,1,2,0
A12X2J7AVZ04IQ-B003Y5H5HE.html,3,6,1,2,0
A12X2J7AVZ04IQ-B003Y5USF0.html,3,10,3,4,0
A12X2J7AVZ04IQ-B003Y5USG4.html,3,10,3,4,0
A12X2J7AVZ04IQ-B003Y60CYG.html,2,7,2,5,0
A12X2J7AVZ04IQ-B004499LWQ.html,0,2,1,6,0
A12X2J7AVZ04IQ-B004499LX0.html,0,2,1,6,0
A12X2J7AVZ04IQ-B00498TQV8.html,2,9,1,5,0
A12X2J7AVZ04IQ-B004JOCU2O.html,2,1,0,8,1
A12X2J7AVZ04IQ-B004SIP9B0.html,1,4,1,4,0
A12X2J7AVZ04IQ-B004XQO90E.html,1,5,1,2,0
A12X2J7AVZ04IQ-B004XQO90O.html,1,5,1,2,0
A12X2J7AVZ04IQ-B004ZJZQGA.html,3,7,3,4,0
A12X2J7AVZ04IQ-B0065AVS0K.html,3,5,0,5,0
A12X2J7AVZ04IQ-B0068FZ1AU.html,0,9,0,3,0
A12X2J7AVZ04IQ-B006OAXL92.html,3,6,1,2,0
A12X2J7AVZ04IQ-B006RXQ6FM.html,2,6,4,4,0
A12X2J7AVZ04IQ-B007K8BDMY.html,1,6,4,9,0
A12X2J7AVZ04IQ-B007N31XJY.html,5,5,3,4,0
A12X2J7AVZ04IQ-B007N31YQ6.html,5,5,3,4,0
A12X2J7AVZ04IQ-B00867GKIK.html,1,5,1,3,0
A12X2J7AVZ04IQ-B0087ZG7KM.html,0,6,0,2,0
A12X2J7AVZ04IQ-B008WDRWZS.html,1,6,4,9,0
A132ETQPMHQ585-6303123236.html,0,2,1,0,0
A132ETQPMHQ585-B00008X5J5.html,0,1,1,0,0
A132ETQPMHQ585-B000HCO840.html,1,1,0,0,0
A132ETQPMHQ585-B000JCK3ZG.html,1,1,0,0,0
A132ETQPMHQ585-B000KC86F4.html,1,1,0,0,0
A132ETQPMHQ585-B000W4HJ44.html,1,1,0,0,0
A132ETQPMHQ585-B001BR5NN0.html,2,0,2,1,0
A132ETQPMHQ585-B001VPJZ6S.html,2,0,2,1,0
A132ETQPMHQ585-B00267N3DQ.html,0,2,1,0,0
A132ETQPMHQ585-B002P8ZOUQ.html,0,1,0,0,0
A132ETQPMHQ585-B002P93VGO.html,0,1,0,0,0
A132ETQPMHQ585-B003BZXHVK.html,1,1,0,0,0
A132ETQPMHQ585-B003BZXIEG.html,1,1,0,0,0
A132ETQPMHQ585-B0045ODPKY.html,0,1,1,0,0
A132ETQPMHQ585-B004GYU16Y.html,0,1,1,0,0
A132ETQPMHQ585-B004RKXW0E.html,0,1,1,0,0
A132ETQPMHQ585-B004SEUJ0K.html,1,1,0,0,0
A138826JMC0J3T-0767800117.html,1,4,2,6,0
A138826JMC0J3T-1558908242.html,2,2,1,3,0
A138826JMC0J3T-6301777867.html,1,4,2,6,0
A138826JMC0J3T-6303953425.html,2,2,1,3,0
A138826JMC0J3T-630395345X.html,2,2,1,3,0
A138826JMC0J3T-B00004CO5P.html,1,4,2,6,0
A138826JMC0J3T-B00004RM0J.html,1,3,0,3,0
A138826JMC0J3T-B00004XPQM.html,2,2,0,8,1
A138826JMC0J3T-B000053VAF.html,1,1,2,7,0
A138826JMC0J3T-B00005JL8F.html,0,0,0,2,1
A138826JMC0J3T-B00005LKX4.html,2,4,1,9,0
A138826JMC0J3T-B00005LKXE.html,2,4,1,9,0
A138826JMC0J3T-B00005TNYU.html,1,3,0,3,0
A138826JMC0J3T-B00005V96B.html,0,6,3,4,0
A138826JMC0J3T-B000065K6J.html,2,2,0,8,1
A138826JMC0J3T-B00006AGH0.html,0,0,0,2,1
A138826JMC0J3T-B00006AGH1.html,0,0,0,2,1
A138826JMC0J3T-B00008K76X.html,0,0,0,2,1
A138826JMC0J3T-B000AAJTM0.html,2,2,1,3,0
A138826JMC0J3T-B000KX0ISQ.html,1,4,2,6,0
A138826JMC0J3T-B00151QYU8.html,1,1,2,7,0
A138826JMC0J3T-B001AII4T0.html,0,0,0,2,1
A138826JMC0J3T-B001AQT0Z4.html,2,2,1,3,0
A138826JMC0J3T-B001BR5NN0.html,0,0,1,7,0
A138826JMC0J3T-B001VPJZ6S.html,0,0,1,7,0
A138826JMC0J3T-B003PIUINS.html,2,2,0,8,1
A138826JMC0J3T-B003WTO5Y8.html,2,4,1,4,0
A138826JMC0J3T-B005T3AX6E.html,2,2,1,3,0
A139ZF7CJVVTJU-6304808879.html,0,5,8,17,1
A139ZF7CJVVTJU-7799122803.html,0,7,6,24,3
A139ZF7CJVVTJU-B00003CXFG.html,0,10,5,15,3
A139ZF7CJVVTJU-B00003CXFU.html,0,8,1,20,0
A139ZF7CJVVTJU-B00004XPQM.html,1,8,5,39,2
A139ZF7CJVVTJU-B00005B6N8.html,0,10,5,15,3
A139ZF7CJVVTJU-B00005B6N9.html,0,10,5,15,3
A139ZF7CJVVTJU-B00005B6NC.html,0,10,5,15,3
A139ZF7CJVVTJU-B00005JPA6.html,1,4,6,13,0
A139ZF7CJVVTJU-B00005JPO1.html,0,7,3,13,0
A139ZF7CJVVTJU-B000065K6J.html,1,8,5,39,2
A139ZF7CJVVTJU-B0001O3YC6.html,0,10,5,15,3
A139ZF7CJVVTJU-B0001O3YCG.html,0,10,5,15,3
A139ZF7CJVVTJU-B000ARTMWU.html,2,6,4,12,1
A139ZF7CJVVTJU-B000BNXDBO.html,0,5,0,11,1
A139ZF7CJVVTJU-B000FC2HRW.html,1,8,5,39,2
A139ZF7CJVVTJU-B000H5TVKS.html,0,7,3,11,0
A139ZF7CJVVTJU-B000HDR81E.html,0,5,8,26,1
A139ZF7CJVVTJU-B000IZYKR6.html,1,7,4,24,6
A139ZF7CJVVTJU-B000J103OI.html,1,3,7,12,0
A139ZF7CJVVTJU-B000LPR9ZS.html,0,3,2,17,0
A139ZF7CJVVTJU-B000OVLBEO.html,0,5,4,24,2
A139ZF7CJVVTJU-B000OVLBEY.html,0,5,4,24,2
A139ZF7CJVVTJU-B000P6R5Y8.html,0,4,3,11,0
A139ZF7CJVVTJU-B000QFCD7W.html,0,4,6,13,0
A139ZF7CJVVTJU-B000QGDYZQ.html,0,4,9,20,3
A139ZF7CJVVTJU-B000RJO58M.html,0,7,5,10,0
A139ZF7CJVVTJU-B000TGJ8CQ.html,0,4,9,10,1
A139ZF7CJVVTJU-B000TJ6PBK.html,0,9,6,14,1
A139ZF7CJVVTJU-B000UIVRXG.html,0,7,5,10,0
A139ZF7CJVVTJU-B000UJ48PE.html,0,4,5,10,1
A139ZF7CJVVTJU-B000XJSL9U.html,0,8,8,21,2
A139ZF7CJVVTJU-B0016RDEH2.html,1,4,6,13,0
A139ZF7CJVVTJU-B0019IIPZO.html,0,10,5,15,3
A139ZF7CJVVTJU-B001H20HVM.html,0,7,3,11,0
A139ZF7CJVVTJU-B001K2KM8W.html,1,4,6,13,0
A139ZF7CJVVTJU-B002KGREJW.html,1,3,4,11,0
A139ZF7CJVVTJU-B002RIC50G.html,0,6,8,20,2
A139ZF7CJVVTJU-B003E48AYC.html,0,7,6,24,3
A139ZF7CJVVTJU-B003PIUINS.html,1,8,5,39,2
A139ZF7CJVVTJU-B003QTUQGU.html,0,7,6,24,3
A139ZF7CJVVTJU-B003Y5H5EC.html,1,7,4,24,6
A139ZF7CJVVTJU-B0041JJ4SK.html,0,5,0,11,1
A139ZF7CJVVTJU-B0042AGNAK.html,0,5,4,24,2
A139ZF7CJVVTJU-B0043KVFX4.html,0,15,28,37,1
A139ZF7CJVVTJU-B0055X0DJ0.html,0,7,4,11,2
A139ZF7CJVVTJU-B005Y4CWJO.html,0,5,8,17,1
A139ZF7CJVVTJU-B005Y4DIMY.html,0,5,8,17,1
A139ZF7CJVVTJU-B007N31XJY.html,0,8,1,20,0
A139ZF7CJVVTJU-B007N31YQ6.html,0,8,1,20,0
A139ZF7CJVVTJU-B008XPG6DY.html,0,4,8,22,3
A13D1WTFEMS9VH-0790729989.html,2,1,2,3,1
A13D1WTFEMS9VH-0792140923.html,2,3,1,6,0
A13D1WTFEMS9VH-630394518X.html,2,1,2,3,1
A13D1WTFEMS9VH-B00004XPQ2.html,3,5,1,9,0
A13D1WTFEMS9VH-B00005LF3B.html,1,2,0,7,0
A13D1WTFEMS9VH-B00005PJ8I.html,1,2,0,7,0
A13D1WTFEMS9VH-B00005V9IJ.html,1,2,0,7,0
A13D1WTFEMS9VH-B0007OCG4W.html,0,2,3,6,0
A13D1WTFEMS9VH-B0007QS21Q.html,2,5,6,4,0
A13D1WTFEMS9VH-B000J103OI.html,0,2,2,8,1
A13D1WTFEMS9VH-B000MMMTAK.html,1,0,2,5,0
A13D1WTFEMS9VH-B000NQRV4O.html,0,2,3,6,0
A13D1WTFEMS9VH-B000Y7WGP6.html,0,1,2,5,2
A13D1WTFEMS9VH-B000YAF4MA.html,1,2,1,3,0
A13D1WTFEMS9VH-B0014T5TAM.html,0,3,5,2,0
A13D1WTFEMS9VH-B0017OB12O.html,3,5,1,9,0
A13D1WTFEMS9VH-B0017W8ODK.html,0,3,5,2,0
A13D1WTFEMS9VH-B001BPQT8A.html,2,1,2,3,1
A13D1WTFEMS9VH-B001EBLX5K.html,1,0,2,5,0
A13D1WTFEMS9VH-B001R0BU3I.html,0,0,0,2,0
A13D1WTFEMS9VH-B0034G4OY0.html,2,1,1,6,0
A13D1WTFEMS9VH-B003KV3E36.html,1,2,0,3,0
A13D1WTFEMS9VH-B003WTO5Y8.html,0,0,1,7,0
A13D1WTFEMS9VH-B004499LWQ.html,0,2,3,6,0
A13D1WTFEMS9VH-B004499LX0.html,0,2,3,6,0
A13D1WTFEMS9VH-B0087ZG7TS.html,0,3,5,2,0
A13D1WTFEMS9VH-B008XPG6DY.html,0,0,2,2,0
A13DQTXG02HZC1-6304436394.html,0,5,0,3,0
A13DQTXG02HZC1-B00004CX8I.html,2,4,1,6,0
A13DQTXG02HZC1-B00005J792.html,0,3,0,6,0
A13DQTXG02HZC1-B00005JL78.html,0,6,3,4,0
A13DQTXG02HZC1-B00005JMFQ.html,2,5,4,4,0
A13DQTXG02HZC1-B00005JMZK.html,1,2,4,8,0
A13DQTXG02HZC1-B00005JNCZ.html,1,1,2,3,0
A13DQTXG02HZC1-B00005NE1W.html,0,3,0,6,0
A13DQTXG02HZC1-B00005NZA1.html,0,3,0,6,0
A13DQTXG02HZC1-B000062V8S.html,1,5,2,4,0
A13DQTXG02HZC1-B00006FMGR.html,2,7,0,7,0
A13DQTXG02HZC1-B00006FMGW.html,1,3,0,6,0
A13DQTXG02HZC1-B00006FMGX.html,1,3,0,6,0
A13DQTXG02HZC1-B00006LLJ4.html,0,6,3,4,0
A13DQTXG02HZC1-B0000714HI.html,1,5,1,7,0
A13DQTXG02HZC1-B0000897DU.html,2,7,0,7,0
A13DQTXG02HZC1-B00008OWOF.html,1,3,0,6,0
A13DQTXG02HZC1-B000092Q7O.html,1,9,2,7,0
A13DQTXG02HZC1-B00009MEFI.html,0,2,1,7,0
A13DQTXG02HZC1-B00009W8QL.html,0,2,1,7,0
A13DQTXG02HZC1-B0000D0XZ4.html,3,2,2,14,0
A13DQTXG02HZC1-B0000DK4QJ.html,0,6,3,4,0
A13DQTXG02HZC1-B0001CNRRU.html,0,5,3,6,0
A13DQTXG02HZC1-B0001E7LQG.html,1,6,0,5,0
A13DQTXG02HZC1-B0001G6PZC.html,1,12,3,10,0
A13DQTXG02HZC1-B0001JXOUS.html,1,12,3,10,0
A13DQTXG02HZC1-B0001KU90U.html,1,12,3,10,0
A13DQTXG02HZC1-B0001XQE7O.html,0,8,3,7,0
A13DQTXG02HZC1-B000227EO6.html,1,3,3,7,0
A13DQTXG02HZC1-B0002Z16HY.html,1,3,1,14,0
A13DQTXG02HZC1-B00061QK20.html,1,4,2,8,0
A13DQTXG02HZC1-B0006BE3S8.html,1,2,4,8,0
A13DQTXG02HZC1-B0006IWQIU.html,1,2,4,8,0
A13DQTXG02HZC1-B0006Z2KOI.html,1,1,2,3,0
A13DQTXG02HZC1-B0007OCG4W.html,1,6,6,10,0
A13DQTXG02HZC1-B0009PLLO0.html,0,4,5,11,1
A13DQTXG02HZC1-B0009RCPUC.html,1,3,1,14,0
A13DQTXG02HZC1-B0009X75RO.html,0,11,2,5,0
A13DQTXG02HZC1-B000A896J8.html,0,8,1,14,0
A13DQTXG02HZC1-B000ARIS52.html,1,3,3,5,0
A13DQTXG02HZC1-B000B8VCSU.html,2,7,0,7,0
A13DQTXG02HZC1-B000BZISQ2.html,1,5,2,4,0
A13DQTXG02HZC1-B000E1MTYU.html,1,5,2,4,0
A13DQTXG02HZC1-B000E5KJI4.html,0,1,5,15,0
A13DQTXG02HZC1-B000F1IQIM.html,0,5,0,3,0
A13DQTXG02HZC1-B000FFL2RA.html,0,8,1,14,0
A13DQTXG02HZC1-B000FVQLRA.html,1,9,2,7,0
A13DQTXG02HZC1-B000I66JQA.html,0,6,3,7,0
A13DQTXG02HZC1-B000I9U9CW.html,0,2,1,7,0
A13DQTXG02HZC1-B000I9X6UO.html,0,2,1,7,0
A13DQTXG02HZC1-B000ICZD6Q.html,2,7,3,4,0
A13DQTXG02HZC1-B000J1AGQI.html,1,2,0,11,0
A13DQTXG02HZC1-B000JUB7LW.html,1,12,3,10,0
A13DQTXG02HZC1-B000M9BPEY.html,0,8,3,7,0
A13DQTXG02HZC1-B000ML11RI.html,1,3,3,5,0
A13DQTXG02HZC1-B000MZHW1S.html,1,6,1,9,0
A13DQTXG02HZC1-B000NIVJF4.html,1,6,1,6,0
A13DQTXG02HZC1-B000NQRV4O.html,1,6,6,10,0
A13DQTXG02HZC1-B000O1F6K4.html,0,5,0,3,0
A13DQTXG02HZC1-B000O76T7M.html,1,2,4,8,0
A13DQTXG02HZC1-B000O77RLE.html,2,4,5,13,1
A13DQTXG02HZC1-B000TGJ8CQ.html,0,3,3,4,0
A13DQTXG02HZC1-B000UR9T7I.html,0,6,3,6,0
A13DQTXG02HZC1-B000W11SI0.html,1,9,2,7,0
A13DQTXG02HZC1-B000XQ0QW8.html,0,3,0,6,0
A13DQTXG02HZC1-B0011VRBEK.html,1,1,2,9,0
A13DQTXG02HZC1-B0013ND36G.html,1,5,2,4,0
A13DQTXG02HZC1-B00190KZUU.html,0,8,3,7,0
A13DQTXG02HZC1-B001BJ6918.html,1,3,3,7,0
A13DQTXG02HZC1-B001CDR1FG.html,3,2,2,14,0
A13DQTXG02HZC1-B001DRF84W.html,3,2,2,14,0
A13DQTXG02HZC1-B001FQMOCA.html,3,7,1,0,0
A13DQTXG02HZC1-B001QB5SCM.html,0,8,0,3,0
A13DQTXG02HZC1-B001RJX870.html,1,3,1,14,0
A13DQTXG02HZC1-B0026ATDT6.html,0,7,1,8,0
A13DQTXG02HZC1-B002BVOYIA.html,0,1,1,8,0
A13DQTXG02HZC1-B002KGREJM.html,1,6,1,6,0
A13DQTXG02HZC1-B002V0GZ9M.html,1,2,2,2,0
A13DQTXG02HZC1-B003HARV4S.html,1,1,2,6,0
A13DQTXG02HZC1-B003SI2BNA.html,1,2,4,7,0
A13DQTXG02HZC1-B003ZD9DQQ.html,1,3,1,14,0
A13DQTXG02HZC1-B004499LWQ.html,1,6,6,10,0
A13DQTXG02HZC1-B004499LX0.html,1,6,6,10,0
A13DQTXG02HZC1-B004SIP8QQ.html,1,3,3,7,0
A13DQTXG02HZC1-B005721W9O.html,1,3,0,9,0
A13DQTXG02HZC1-B0065AVS0K.html,1,3,3,5,0
A13DQTXG02HZC1-B006RXQ1L6.html,0,11,2,5,0
A13DQTXG02HZC1-B008Q08008.html,1,9,2,7,0
A13E0ARAXI6KJW-0788812262.html,1,6,0,13,0
A13E0ARAXI6KJW-0792838289.html,0,7,2,13,0
A13E0ARAXI6KJW-0800141709.html,0,7,1,7,0
A13E0ARAXI6KJW-1404954988.html,1,7,5,16,2
A13E0ARAXI6KJW-5556167281.html,1,6,0,13,0
A13E0ARAXI6KJW-6300267938.html,0,7,3,11,0
A13E0ARAXI6KJW-6301797965.html,1,9,5,11,0
A13E0ARAXI6KJW-6301978277.html,6,10,1,4,1
A13E0ARAXI6KJW-6302799066.html,0,7,1,7,0
A13E0ARAXI6KJW-6305133107.html,0,7,3,11,0
A13E0ARAXI6KJW-6305576173.html,1,9,5,11,0
A13E0ARAXI6KJW-7799122803.html,1,4,2,11,0
A13E0ARAXI6KJW-7883704540.html,1,11,2,13,1
A13E0ARAXI6KJW-B00004CIQG.html,0,7,1,7,0
A13E0ARAXI6KJW-B00004CK5O.html,1,13,1,7,0
A13E0ARAXI6KJW-B00004CYAE.html,1,6,0,13,0
A13E0ARAXI6KJW-B00004R6C5.html,2,13,1,8,0
A13E0ARAXI6KJW-B00004R6CG.html,0,8,3,9,0
A13E0ARAXI6KJW-B00004R99M.html,1,6,0,13,0
A13E0ARAXI6KJW-B00004RYT2.html,2,6,0,10,0
A13E0ARAXI6KJW-B00004S5QK.html,2,5,1,12,0
A13E0ARAXI6KJW-B00004VY0N.html,2,6,0,10,0
A13E0ARAXI6KJW-B00004VYPF.html,2,5,1,12,0
A13E0ARAXI6KJW-B00004XPQ2.html,2,12,0,7,0
A13E0ARAXI6KJW-B0000507OD.html,0,14,1,4,0
A13E0ARAXI6KJW-B000053TZ6.html,0,14,1,4,0
A13E0ARAXI6KJW-B000057H8P.html,2,5,1,12,0
A13E0ARAXI6KJW-B00005JN5T.html,0,8,2,20,1
A13E0ARAXI6KJW-B00005JNC2.html,1,8,1,12,0
A13E0ARAXI6KJW-B00005JNCZ.html,4,13,0,10,0
A13E0ARAXI6KJW-B00005JPA6.html,0,6,2,8,0
A13E0ARAXI6KJW-B00005JPO1.html,0,12,1,11,0
A13E0ARAXI6KJW-B00005O06A.html,0,14,1,4,0
A13E0ARAXI6KJW-B000066RPF.html,0,9,3,10,0
A13E0ARAXI6KJW-B0000683U7.html,2,7,2,8,0
A13E0ARAXI6KJW-B00006DEF9.html,2,5,1,12,0
A13E0ARAXI6KJW-B00007FCTH.html,0,14,1,4,0
A13E0ARAXI6KJW-B00008VDAD.html,2,6,0,10,0
A13E0ARAXI6KJW-B0001CNRRU.html,1,3,1,10,1
A13E0ARAXI6KJW-B0001E7LQG.html,2,8,0,8,0
A13E0ARAXI6KJW-B0002RGNRU.html,0,7,2,10,0
A13E0ARAXI6KJW-B00064YTMU.html,0,10,0,15,0
A13E0ARAXI6KJW-B0006IIPIK.html,1,9,4,8,2
A13E0ARAXI6KJW-B0006Z2KOI.html,4,13,0,10,0
A13E0ARAXI6KJW-B0007IF19K.html,0,13,3,19,0
A13E0ARAXI6KJW-B0007OCG4W.html,3,6,2,16,0
A13E0ARAXI6KJW-B0007R4TBW.html,1,8,1,12,0
A13E0ARAXI6KJW-B0007TKOA0.html,2,10,2,9,1
A13E0ARAXI6KJW-B0007TKOAA.html,2,10,2,9,1
A13E0ARAXI6KJW-B0007TKOAK.html,2,10,2,9,1
A13E0ARAXI6KJW-B000AE8L1Q.html,1,8,3,10,0
A13E0ARAXI6KJW-B000ARIS52.html,1,10,5,22,1
A13E0ARAXI6KJW-B000ARTN42.html,1,8,1,10,0
A13E0ARAXI6KJW-B000ASDG0I.html,0,4,0,9,2
A13E0ARAXI6KJW-B000AY74OQ.html,0,1,2,11,2
A13E0ARAXI6KJW-B000B7QAHO.html,1,6,0,13,0
A13E0ARAXI6KJW-B000BB1MI2.html,1,6,0,13,0
A13E0ARAXI6KJW-B000BB96M6.html,1,6,0,13,0
A13E0ARAXI6KJW-B000BB96MG.html,1,6,0,13,0
A13E0ARAXI6KJW-B000BI5KV0.html,1,4,2,14,0
A13E0ARAXI6KJW-B000C8Q978.html,0,11,2,8,0
A13E0ARAXI6KJW-B000CC3TMM.html,0,1,2,9,1
A13E0ARAXI6KJW-B000CCW2RU.html,0,1,0,12,3
A13E0ARAXI6KJW-B000CD9U4M.html,1,6,0,13,0
A13E0ARAXI6KJW-B000E5KJH0.html,0,3,1,13,0
A13E0ARAXI6KJW-B000E5KJHA.html,1,6,0,13,0
A13E0ARAXI6KJW-B000EMGICS.html,0,3,1,13,0
A13E0ARAXI6KJW-B000EQ5SR0.html,0,2,0,11,1
A13E0ARAXI6KJW-B000EYK4KI.html,0,4,0,9,2
A13E0ARAXI6KJW-B000F0V0LI.html,0,7,3,11,0
A13E0ARAXI6KJW-B000FA57NK.html,2,6,0,10,0
A13E0ARAXI6KJW-B000FS9FCQ.html,1,9,4,9,0
A13E0ARAXI6KJW-B000GTLQXU.html,0,3,1,16,1
A13E0ARAXI6KJW-B000H0MKOC.html,0,7,2,4,1
A13E0ARAXI6KJW-B000HDR81E.html,0,5,0,18,1
A13E0ARAXI6KJW-B000I186FW.html,1,9,4,9,0
A13E0ARAXI6KJW-B000I2J2WC.html,0,3,1,18,0
A13E0ARAXI6KJW-B000I9S5U0.html,1,8,1,10,0
A13E0ARAXI6KJW-B000I9WWJA.html,2,10,1,6,0
A13E0ARAXI6KJW-B000ID37RM.html,2,13,1,8,0
A13E0ARAXI6KJW-B000IOM0WE.html,0,2,0,11,1
A13E0ARAXI6KJW-B000J103OI.html,1,6,1,12,0
A13E0ARAXI6KJW-B000JF9PSO.html,0,3,0,11,0
A13E0ARAXI6KJW-B000JLTR8Q.html,0,4,1,12,1
A13E0ARAXI6KJW-B000JLTR90.html,0,4,1,12,1
A13E0ARAXI6KJW-B000JU7KAE.html,0,4,1,12,1
A13E0ARAXI6KJW-B000JU7KAO.html,0,4,1,12,1
A13E0ARAXI6KJW-B000JUB7LM.html,2,11,1,20,0
A13E0ARAXI6KJW-B000KKQNRO.html,0,3,1,18,0
A13E0ARAXI6KJW-B000M06KJ8.html,0,7,1,8,0
A13E0ARAXI6KJW-B000ML11RI.html,1,10,5,22,1
A13E0ARAXI6KJW-B000MMMTAK.html,0,5,0,11,1
A13E0ARAXI6KJW-B000MQC9H4.html,0,2,1,12,2
A13E0ARAXI6KJW-B000MS3YXU.html,0,4,1,12,1
A13E0ARAXI6KJW-B000MXJ7LS.html,0,5,2,8,0
A13E0ARAXI6KJW-B000MXPE7O.html,0,1,0,12,2
A13E0ARAXI6KJW-B000MXPE7Y.html,0,1,0,12,2
A13E0ARAXI6KJW-B000NI8F5G.html,2,5,1,12,0
A13E0ARAXI6KJW-B000NIVJF4.html,1,7,0,10,0
A13E0ARAXI6KJW-B000NOK0GM.html,1,13,1,7,0
A13E0ARAXI6KJW-B000NQRV4O.html,3,6,2,16,0
A13E0ARAXI6KJW-B000O174CM.html,4,10,2,18,0
A13E0ARAXI6KJW-B000O77RLE.html,1,5,3,10,1
A13E0ARAXI6KJW-B000R209NY.html,0,3,1,16,1
A13E0ARAXI6KJW-B000RJO58M.html,1,6,2,5,1
A13E0ARAXI6KJW-B000UIVRXG.html,1,6,2,5,1
A13E0ARAXI6KJW-B000UR9T7I.html,0,6,1,12,1
A13E0ARAXI6KJW-B000V1Z8KK.html,0,0,2,13,1
A13E0ARAXI6KJW-B000VBJEFK.html,1,11,2,13,1
A13E0ARAXI6KJW-B000VY1EYQ.html,0,13,3,12,0
A13E0ARAXI6KJW-B000W4HJ44.html,0,13,3,13,0
A13E0ARAXI6KJW-B000YAF4MA.html,0,5,2,16,0
A13E0ARAXI6KJW-B000ZLFALI.html,0,7,4,12,1
A13E0ARAXI6KJW-B000ZLFALS.html,0,7,4,12,1
A13E0ARAXI6KJW-B0010HOZVW.html,0,4,0,18,1
A13E0ARAXI6KJW-B00112S8RS.html,1,8,2,14,0
A13E0ARAXI6KJW-B0011E5D2Y.html,0,3,2,15,0
A13E0ARAXI6KJW-B0011MRKHW.html,1,8,0,19,0
A13E0ARAXI6KJW-B0013AESMM.html,0,4,0,18,1
A13E0ARAXI6KJW-B0014CQNTK.html,1,8,1,6,0
A13E0ARAXI6KJW-B0014T5TAM.html,0,11,3,10,2
A13E0ARAXI6KJW-B0015QQKPC.html,2,6,0,10,0
A13E0ARAXI6KJW-B0016JODPW.html,1,8,2,14,0
